INFO  2018-07-22 21:54:24,882 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'D:\abp\core\MPACore.PhoneBook\3.9.0\aspnet-core\src\MPACore.PhoneBook.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2018-07-22 21:54:24,886 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/json2/json2.js?v=EZJ68U7eUi8uSP0MRRUalYten2eOlhREE9kJOIbIeYg  
INFO  2018-07-22 21:54:24,910 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 83.861ms 200 text/css
INFO  2018-07-22 21:54:24,911 [8    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.css'. Physical path: 'D:\abp\core\MPACore.PhoneBook\3.9.0\aspnet-core\src\MPACore.PhoneBook.Web.Mvc\wwwroot\view-resources\Views\Account\Login.css'
INFO  2018-07-22 21:54:24,988 [8    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 60.0647ms 200 text/css
INFO  2018-07-22 21:54:25,010 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/bootstrap/dist/js/bootstrap.js?v=Cr6N6zNN4bp0OwTQOZ6Z66M2r-2dpy_EwKMCyZ-SOMg  
INFO  2018-07-22 21:54:25,021 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/bootstrap/dist/css/bootstrap.css'. Physical path: 'D:\abp\core\MPACore.PhoneBook\3.9.0\aspnet-core\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\bootstrap\dist\css\bootstrap.css'
INFO  2018-07-22 21:54:25,025 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/moment/min/moment-with-locales.js?v=7CN4bWPV0U57HDA4YjdCBKCAynhqdWErjNn-5rrsW_I  
INFO  2018-07-22 21:54:25,032 [8    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'D:\abp\core\MPACore.PhoneBook\3.9.0\aspnet-core\src\MPACore.PhoneBook.Web.Mvc\wwwroot\css\style.css'
INFO  2018-07-22 21:54:25,037 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 485.5141ms 200 text/css
